order_id,product_id,poduct_name,statut,order_price,order_date,purchase_address,depense_projet,Revenue_projet
121388,100,JeTchoko,termine,428985.2,2021-06-06,Dakar,147904.62,281080.56
121389,100,JeTchoko,termine,338838.62,2021-09-30,Douala,147904.62,190934.0
121390,103,Tatami,termine,1231533.0,2020-04-18,Dakar,91830.25,1139702.8
121391,105,ERP,termine,1069367.0,2020-11-15,Libreville,115846.164,953520.8
121392,104,WebEngine,en cours,121676.2,2021-02-01,Douala,132529.0,-10852.797
121393,101,Messago,en cours,1021273.5,2021-12-08,Libreville,96618.19,924655.3
121394,102,BeWallet,en cours,215092.3,2021-12-25,Douala,91916.875,123175.42
121395,103,Tatami,termine,810023.4,2020-07-21,Kribi,91830.25,718193.1
121396,102,BeWallet,en cours,698462.06,2020-01-30,Douala,91916.875,606545.2
121397,104,WebEngine,en cours,741945.94,2021-08-16,Dakar,132529.0,609416.94
121398,104,WebEngine,en cours,650271.1,2022-10-16,Abidjan,132529.0,517742.12
121399,105,ERP,termine,8092.65,2020-06-13,Yaounde,115846.164,-107753.516
121400,103,Tatami,termine,1834003.4,2020-06-02,Dakar,91830.25,1742173.1
121401,105,ERP,termine,1646699.0,2022-04-22,Douala,115846.164,1530852.9
121402,102,BeWallet,en cours,1282708.8,2020-12-04,Dakar,91916.875,1190791.9
121403,102,BeWallet,en cours,1656035.2,2022-05-11,Libreville,91916.875,1564118.4
121404,103,Tatami,termine,858515.25,2020-11-07,Libreville,91830.25,766685.0
121405,103,Tatami,termine,667717.3,2021-01-30,Yaounde,91830.25,575887.06
121406,104,WebEngine,en cours,571570.44,2020-06-24,Douala,132529.0,439041.44
121407,100,JeTchoko,termine,983205.5,2022-02-10,Libreville,147904.62,835300.9
121408,105,ERP,termine,590839.7,2020-03-09,Dakar,115846.164,474993.53
121409,103,Tatami,termine,1403348.1,2020-02-26,Libreville,91830.25,1311517.9
121410,103,Tatami,termine,73153.45,2020-10-09,Douala,91830.25,-18676.797
121411,105,ERP,termine,721755.5,2022-07-13,Kribi,115846.164,605909.3
121412,105,ERP,termine,1940121.8,2021-08-27,Yaounde,115846.164,1824275.6
121413,101,Messago,en cours,1121302.5,2021-12-19,Libreville,96618.19,1024684.3
121414,102,BeWallet,en cours,1877328.9,2020-06-22,Kribi,91916.875,1785412.0
121415,104,WebEngine,en cours,1454358.1,2021-07-28,Libreville,132529.0,1321829.1
121416,101,Messago,en cours,1688891.0,2021-03-09,Libreville,96618.19,1592272.8
121417,103,Tatami,termine,1345399.8,2020-08-20,Kribi,91830.25,1253569.5
121418,103,Tatami,termine,1707763.1,2022-05-25,Abidjan,91830.25,1615932.9
121419,100,JeTchoko,termine,614448.4,2021-12-23,Douala,147904.62,466543.75
121420,103,Tatami,termine,756074.06,2020-05-23,Abidjan,91830.25,664243.8
121421,102,BeWallet,en cours,1412880.1,2020-06-17,Dakar,91916.875,1320963.2
121422,104,WebEngine,en cours,590919.5,2022-08-29,Kribi,132529.0,458390.5
121423,103,Tatami,termine,578485.9,2019-12-26,Kribi,91830.25,486655.62
121424,105,ERP,termine,1581918.4,2020-11-25,Kribi,115846.164,1466072.2
121425,100,JeTchoko,termine,1944266.5,2020-05-01,Dakar,147904.62,1796361.9
121426,103,Tatami,termine,1597883.5,2021-07-17,Abidjan,91830.25,1506053.2
121427,101,Messago,en cours,546257.56,2021-06-30,Douala,96618.19,449639.38
121428,101,Messago,en cours,218827.23,2022-05-16,Abidjan,96618.19,122209.05
121429,105,ERP,termine,1276175.0,2021-07-01,Abidjan,115846.164,1160328.9
121430,105,ERP,termine,1148676.4,2020-09-04,Douala,115846.164,1032830.2
121431,103,Tatami,termine,1224682.4,2021-01-19,Douala,91830.25,1132852.1
121432,104,WebEngine,en cours,279945.5,2020-03-21,Libreville,132529.0,147416.5
121433,105,ERP,termine,1554134.8,2022-02-06,Libreville,115846.164,1438288.6
121434,105,ERP,termine,544088.4,2022-05-16,Yaounde,115846.164,428242.22
121435,103,Tatami,termine,688545.6,2022-06-07,Abidjan,91830.25,596715.4
121436,101,Messago,en cours,1595118.5,2021-05-01,Kribi,96618.19,1498500.2
121437,105,ERP,termine,1489612.6,2020-06-05,Douala,115846.164,1373766.5
121438,100,JeTchoko,termine,307154.0,2021-11-20,Yaounde,147904.62,159249.38
121439,102,BeWallet,en cours,911946.75,2019-10-10,Yaounde,91916.875,820029.9
121440,102,BeWallet,en cours,261734.56,2022-10-05,Dakar,91916.875,169817.69
121441,102,BeWallet,en cours,415477.44,2022-04-25,Douala,91916.875,323560.56
121442,101,Messago,en cours,1377560.1,2019-12-13,Kribi,96618.19,1280942.0
121443,104,WebEngine,en cours,1031853.3,2021-05-24,Yaounde,132529.0,899324.3
121444,103,Tatami,termine,1460401.4,2020-07-19,Dakar,91830.25,1368571.1
121445,104,WebEngine,en cours,1823881.5,2022-08-17,Abidjan,132529.0,1691352.5
121446,103,Tatami,termine,1163433.6,2022-09-02,Dakar,91830.25,1071603.4
121447,103,Tatami,termine,1807850.0,2020-05-30,Abidjan,91830.25,1716019.8
121448,104,WebEngine,en cours,1061337.4,2021-10-05,Libreville,132529.0,928808.4
121449,101,Messago,en cours,718399.1,2019-12-01,Abidjan,96618.19,621780.94
121450,100,JeTchoko,termine,714434.7,2020-11-08,Libreville,147904.62,566530.06
121451,101,Messago,en cours,490964.53,2022-11-23,Abidjan,96618.19,394346.34
121452,101,Messago,en cours,486339.16,2020-06-30,Yaounde,96618.19,389720.97
121453,103,Tatami,termine,1082416.2,2021-12-21,Dakar,91830.25,990586.0
121454,100,JeTchoko,termine,1546311.6,2019-11-02,Kribi,147904.62,1398407.0
121455,103,Tatami,termine,318501.88,2020-12-21,Kribi,91830.25,226671.62
121456,101,Messago,en cours,1166495.5,2022-02-24,Douala,96618.19,1069877.2
121457,105,ERP,termine,1506229.8,2020-05-04,Abidjan,115846.164,1390383.6
121458,103,Tatami,termine,500205.25,2019-12-30,Kribi,91830.25,408375.0
121459,104,WebEngine,en cours,412758.62,2022-12-01,Dakar,132529.0,280229.62
121460,103,Tatami,termine,1133545.2,2020-10-29,Douala,91830.25,1041715.0
121461,104,WebEngine,en cours,33047.73,2019-10-06,Douala,132529.0,-99481.266
121462,103,Tatami,termine,1891503.9,2022-11-17,Yaounde,91830.25,1799673.6
121463,104,WebEngine,en cours,677223.2,2020-09-09,Dakar,132529.0,544694.2
121464,101,Messago,en cours,211152.53,2022-04-17,Dakar,96618.19,114534.34
121465,103,Tatami,termine,1973620.1,2022-03-08,Libreville,91830.25,1881789.9
121466,102,BeWallet,en cours,675823.7,2022-08-27,Douala,91916.875,583906.8
121467,101,Messago,en cours,921827.06,2022-10-25,Libreville,96618.19,825208.9
121468,102,BeWallet,en cours,261977.58,2020-06-05,Dakar,91916.875,170060.7
121469,102,BeWallet,en cours,1282225.1,2020-04-13,Kribi,91916.875,1190308.2
121470,103,Tatami,termine,891241.0,2020-03-07,Douala,91830.25,799410.75
121471,101,Messago,en cours,1077963.0,2021-02-04,Abidjan,96618.19,981344.8
121472,103,Tatami,termine,1692826.5,2020-05-31,Dakar,91830.25,1600996.2
121473,104,WebEngine,en cours,1448668.4,2019-10-02,Kribi,132529.0,1316139.4
121474,103,Tatami,termine,232354.02,2022-12-12,Yaounde,91830.25,140523.77
121475,100,JeTchoko,termine,1140480.5,2019-11-22,Libreville,147904.62,992575.9
121476,105,ERP,termine,266205.78,2021-08-13,Yaounde,115846.164,150359.62
121477,103,Tatami,termine,1122885.9,2022-06-03,Douala,91830.25,1031055.6
121478,105,ERP,termine,201903.5,2020-02-21,Douala,115846.164,86057.336
121479,102,BeWallet,en cours,239994.69,2022-01-01,Abidjan,91916.875,148077.81
121480,100,JeTchoko,termine,814965.9,2020-04-18,Libreville,147904.62,667061.25
121481,102,BeWallet,en cours,157530.92,2021-09-15,Abidjan,91916.875,65614.05
121482,102,BeWallet,en cours,1524750.4,2022-05-10,Kribi,91916.875,1432833.5
121483,102,BeWallet,en cours,1859464.4,2022-12-08,Libreville,91916.875,1767547.5
121484,103,Tatami,termine,1563673.0,2021-01-07,Abidjan,91830.25,1471842.8
121485,103,Tatami,termine,205457.48,2020-12-30,Douala,91830.25,113627.234
121486,104,WebEngine,en cours,412931.62,2021-03-17,Dakar,132529.0,280402.62
121487,102,BeWallet,en cours,839414.56,2020-06-20,Dakar,91916.875,747497.7
121488,102,BeWallet,en cours,981221.75,2022-01-04,Douala,91916.875,889304.9
121489,101,Messago,en cours,1664556.8,2020-05-01,Yaounde,96618.19,1567938.5
121490,103,Tatami,termine,1723501.6,2021-06-07,Libreville,91830.25,1631671.4
121491,104,WebEngine,en cours,801011.8,2020-03-05,Libreville,132529.0,668482.8
121492,101,Messago,en cours,1265307.2,2022-10-25,Libreville,96618.19,1168689.0
121493,105,ERP,termine,254950.58,2022-12-24,Libreville,115846.164,139104.4
121494,102,BeWallet,en cours,1675591.9,2021-09-12,Yaounde,91916.875,1583675.0
121495,101,Messago,en cours,388218.88,2022-03-06,Dakar,96618.19,291600.7
121496,100,JeTchoko,termine,1703186.2,2020-12-11,Libreville,147904.62,1555281.6
121497,101,Messago,en cours,101494.25,2019-12-27,Douala,96618.19,4876.0625
121498,100,JeTchoko,termine,927013.3,2020-09-29,Kribi,147904.62,779108.7
121499,103,Tatami,termine,153903.92,2020-08-28,Libreville,91830.25,62073.67
121500,100,JeTchoko,termine,1459913.4,2022-01-04,Kribi,147904.62,1312008.8
121501,100,JeTchoko,termine,1344788.9,2021-06-13,Douala,147904.62,1196884.2
121502,100,JeTchoko,termine,1048159.8,2021-06-07,Yaounde,147904.62,900255.2
121503,101,Messago,en cours,1160691.0,2022-11-19,Dakar,96618.19,1064072.8
121504,101,Messago,en cours,1450645.6,2021-09-27,Yaounde,96618.19,1354027.5
121505,104,WebEngine,en cours,1424518.0,2020-06-12,Abidjan,132529.0,1291989.0
121506,102,BeWallet,en cours,554775.25,2020-02-10,Libreville,91916.875,462858.38
121507,104,WebEngine,en cours,1970538.0,2022-01-01,Douala,132529.0,1838009.0
121508,105,ERP,termine,768861.75,2020-06-03,Douala,115846.164,653015.56
121509,102,BeWallet,en cours,1159101.5,2022-04-18,Dakar,91916.875,1067184.6
121510,103,Tatami,termine,1534603.6,2019-11-15,Douala,91830.25,1442773.4
121511,102,BeWallet,en cours,1719543.4,2020-01-09,Libreville,91916.875,1627626.5
121512,103,Tatami,termine,1690731.8,2020-12-06,Dakar,91830.25,1598901.5
121513,103,Tatami,termine,1537162.2,2020-01-10,Dakar,91830.25,1445332.0
121514,101,Messago,en cours,451524.75,2020-04-10,Kribi,96618.19,354906.56
121515,102,BeWallet,en cours,623259.2,2022-07-10,Abidjan,91916.875,531342.3
121516,105,ERP,termine,1599159.4,2021-01-21,Dakar,115846.164,1483313.2
121517,104,WebEngine,en cours,1332295.0,2022-01-05,Libreville,132529.0,1199766.0
121518,103,Tatami,termine,151422.36,2022-01-22,Abidjan,91830.25,59592.11
121519,100,JeTchoko,termine,681872.1,2019-11-17,Abidjan,147904.62,533967.5
121520,101,Messago,en cours,1390764.2,2020-07-30,Douala,96618.19,1294146.0
121521,100,JeTchoko,termine,442263.06,2021-03-23,Dakar,147904.62,294358.44
121522,103,Tatami,termine,809882.8,2021-12-31,Abidjan,91830.25,718052.56
121523,100,JeTchoko,termine,95977.47,2021-04-23,Dakar,147904.62,-51927.156
121524,105,ERP,termine,283905.94,2021-05-08,Dakar,115846.164,168059.78
121525,100,JeTchoko,termine,127076.44,2021-04-26,Libreville,147904.62,-20828.188
121526,104,WebEngine,en cours,402014.1,2022-09-28,Yaounde,132529.0,269485.1
121527,102,BeWallet,en cours,252212.88,2020-11-23,Douala,91916.875,160296.0
121528,104,WebEngine,en cours,1003969.56,2019-12-20,Kribi,132529.0,871440.56
121529,105,ERP,termine,464143.94,2021-05-23,Libreville,115846.164,348297.78
121530,103,Tatami,termine,676745.75,2022-06-10,Yaounde,91830.25,584915.5
121531,101,Messago,en cours,941541.75,2021-02-11,Kribi,96618.19,844923.56
121532,103,Tatami,termine,1673948.6,2020-03-17,Dakar,91830.25,1582118.4
121533,104,WebEngine,en cours,1348894.9,2019-11-15,Abidjan,132529.0,1216365.9
121534,100,JeTchoko,termine,200854.0,2020-09-15,Douala,147904.62,52949.375
121535,103,Tatami,termine,251492.55,2020-06-09,Yaounde,91830.25,159662.3
121536,100,JeTchoko,termine,486803.03,2020-10-18,Libreville,147904.62,338898.4
121537,102,BeWallet,en cours,508935.72,2020-09-15,Kribi,91916.875,417018.84
121538,105,ERP,termine,1603280.4,2021-11-16,Dakar,115846.164,1487434.2
121539,102,BeWallet,en cours,1836622.6,2021-09-18,Douala,91916.875,1744705.8
121540,103,Tatami,termine,1362289.5,2019-11-24,Douala,91830.25,1270459.2
121541,102,BeWallet,en cours,1873298.2,2022-02-04,Douala,91916.875,1781381.4
121542,103,Tatami,termine,951613.1,2019-12-10,Dakar,91830.25,859782.9
121543,105,ERP,termine,1174084.1,2021-11-08,Douala,115846.164,1058238.0
121544,102,BeWallet,en cours,795265.5,2022-09-19,Kribi,91916.875,703348.6
121545,102,BeWallet,en cours,1971694.9,2022-04-07,Douala,91916.875,1879778.0
121546,103,Tatami,termine,775808.56,2020-09-17,Douala,91830.25,683978.3
121547,104,WebEngine,en cours,1659555.9,2020-02-04,Dakar,132529.0,1527026.9
121548,102,BeWallet,en cours,21991.07,2022-04-14,Yaounde,91916.875,-69925.805
121549,104,WebEngine,en cours,1225364.8,2022-11-03,Kribi,132529.0,1092835.8
121550,103,Tatami,termine,428750.94,2022-06-07,Abidjan,91830.25,336920.7
121551,105,ERP,termine,119752.64,2021-09-11,Yaounde,115846.164,3906.4766
121552,104,WebEngine,en cours,1232306.0,2019-11-16,Yaounde,132529.0,1099777.0
121553,100,JeTchoko,termine,626106.6,2020-08-05,Douala,147904.62,478202.0
121554,105,ERP,termine,656024.25,2020-09-25,Abidjan,115846.164,540178.06
121555,103,Tatami,termine,177478.02,2020-07-12,Abidjan,91830.25,85647.766
121556,104,WebEngine,en cours,324760.7,2020-10-04,Libreville,132529.0,192231.69
121557,101,Messago,en cours,1944526.0,2020-12-17,Dakar,96618.19,1847907.8
121558,104,WebEngine,en cours,236541.88,2020-01-27,Douala,132529.0,104012.875
121559,101,Messago,en cours,486557.03,2022-03-17,Abidjan,96618.19,389938.84
121560,100,JeTchoko,termine,1495877.8,2022-12-01,Douala,147904.62,1347973.1
121561,105,ERP,termine,1215883.5,2020-09-30,Kribi,115846.164,1100037.4
121562,100,JeTchoko,termine,879982.1,2022-06-22,Douala,147904.62,732077.5
121563,101,Messago,en cours,278246.12,2019-11-18,Douala,96618.19,181627.94
121564,101,Messago,en cours,801105.3,2021-11-29,Yaounde,96618.19,704487.1
121565,104,WebEngine,en cours,912431.3,2022-01-12,Libreville,132529.0,779902.3
121566,101,Messago,en cours,923535.6,2022-07-11,Abidjan,96618.19,826917.44
121567,105,ERP,termine,1666221.6,2022-08-22,Yaounde,115846.164,1550375.5
121568,100,JeTchoko,termine,1870904.1,2021-06-16,Libreville,147904.62,1722999.5
121569,100,JeTchoko,termine,1480553.0,2020-12-31,Dakar,147904.62,1332648.4
121570,102,BeWallet,en cours,1132007.6,2019-12-30,Abidjan,91916.875,1040090.75
121571,105,ERP,termine,770578.3,2022-03-23,Abidjan,115846.164,654732.1
121572,102,BeWallet,en cours,1521577.0,2020-03-10,Yaounde,91916.875,1429660.1
121573,104,WebEngine,en cours,1240493.0,2022-03-17,Kribi,132529.0,1107964.0
121574,101,Messago,en cours,877316.4,2022-02-05,Abidjan,96618.19,780698.2
121575,100,JeTchoko,termine,76298.06,2021-09-13,Libreville,147904.62,-71606.56
121576,102,BeWallet,en cours,1812307.1,2021-07-16,Abidjan,91916.875,1720390.2
121577,102,BeWallet,en cours,1353562.8,2020-05-30,Dakar,91916.875,1261645.9
121578,100,JeTchoko,termine,1183813.0,2022-03-17,Yaounde,147904.62,1035908.4
121579,100,JeTchoko,termine,1517751.0,2022-07-15,Yaounde,147904.62,1369846.4
121580,100,JeTchoko,termine,146814.89,2019-11-21,Libreville,147904.62,-1089.7344
121581,104,WebEngine,en cours,401069.53,2020-02-29,Abidjan,132529.0,268540.53
121582,104,WebEngine,en cours,1149407.6,2020-12-06,Yaounde,132529.0,1016878.6
121583,105,ERP,termine,325430.78,2019-11-19,Douala,115846.164,209584.62
121584,100,JeTchoko,termine,1284675.2,2020-10-31,Yaounde,147904.62,1136770.6
121585,105,ERP,termine,456653.38,2020-04-20,Yaounde,115846.164,340807.22
121586,103,Tatami,termine,1143815.9,2022-12-03,Kribi,91830.25,1051985.6
121587,100,JeTchoko,termine,277150.38,2020-05-27,Libreville,147904.62,129245.75
121588,100,JeTchoko,termine,1893341.9,2021-05-28,Dakar,147904.62,1745437.2
121589,104,WebEngine,en cours,1651020.9,2021-08-08,Abidjan,132529.0,1518491.9
121590,105,ERP,termine,337487.47,2020-08-03,Libreville,115846.164,221641.31
121591,103,Tatami,termine,1010093.9,2022-05-20,Kribi,91830.25,918263.6
121592,101,Messago,en cours,1465285.0,2021-04-06,Abidjan,96618.19,1368666.8
121593,103,Tatami,termine,353865.94,2020-01-30,Abidjan,91830.25,262035.69
121594,101,Messago,en cours,101384.12,2022-05-12,Dakar,96618.19,4765.9297
121595,103,Tatami,termine,632475.94,2022-07-31,Yaounde,91830.25,540645.7
121596,101,Messago,en cours,1379596.4,2021-12-28,Douala,96618.19,1282978.2
121597,102,BeWallet,en cours,1205876.2,2021-06-10,Dakar,91916.875,1113959.4
121598,104,WebEngine,en cours,790128.1,2020-05-10,Libreville,132529.0,657599.1
121599,104,WebEngine,en cours,534352.06,2022-02-05,Douala,132529.0,401823.06
121600,103,Tatami,termine,1935652.9,2021-04-05,Dakar,91830.25,1843822.6
121601,103,Tatami,termine,1139069.1,2020-01-21,Dakar,91830.25,1047238.9
121602,100,JeTchoko,termine,1062326.0,2021-03-20,Kribi,147904.62,914421.4
121603,100,JeTchoko,termine,336422.4,2020-06-03,Yaounde,147904.62,188517.78
121604,102,BeWallet,en cours,1133443.9,2021-09-30,Abidjan,91916.875,1041527.0
121605,101,Messago,en cours,934560.56,2022-08-19,Libreville,96618.19,837942.4
121606,104,WebEngine,en cours,1191768.9,2022-02-22,Yaounde,132529.0,1059239.9
121607,105,ERP,termine,1523810.6,2020-08-03,Abidjan,115846.164,1407964.5
121608,105,ERP,termine,664436.94,2022-03-11,Abidjan,115846.164,548590.75
121609,102,BeWallet,en cours,1784962.8,2019-10-13,Abidjan,91916.875,1693045.9
121610,101,Messago,en cours,525472.9,2021-01-29,Yaounde,96618.19,428854.7
121611,105,ERP,termine,238977.75,2021-10-10,Dakar,115846.164,123131.586
121612,101,Messago,en cours,1260853.4,2020-01-13,Libreville,96618.19,1164235.2
121613,101,Messago,en cours,182855.19,2020-06-15,Abidjan,96618.19,86237.0
121614,101,Messago,en cours,1864833.1,2022-05-19,Libreville,96618.19,1768215.0
121615,101,Messago,en cours,922903.9,2020-11-27,Douala,96618.19,826285.7
121616,105,ERP,termine,1377781.8,2022-03-05,Dakar,115846.164,1261935.6
121617,103,Tatami,termine,195003.36,2021-05-01,Kribi,91830.25,103173.11
121618,104,WebEngine,en cours,1306174.4,2021-09-21,Yaounde,132529.0,1173645.4
121619,102,BeWallet,en cours,1911665.0,2022-07-16,Dakar,91916.875,1819748.1
121620,102,BeWallet,en cours,762305.3,2021-10-11,Kribi,91916.875,670388.44
121621,102,BeWallet,en cours,989157.4,2022-09-08,Douala,91916.875,897240.5
121622,105,ERP,termine,175943.45,2021-01-04,Yaounde,115846.164,60097.29
121623,104,WebEngine,en cours,1524823.2,2021-08-25,Abidjan,132529.0,1392294.2
121624,101,Messago,en cours,1422186.8,2022-01-26,Douala,96618.19,1325568.5
121625,102,BeWallet,en cours,1270488.1,2020-08-15,Abidjan,91916.875,1178571.2
121626,105,ERP,termine,955456.5,2020-05-24,Kribi,115846.164,839610.3
121627,105,ERP,termine,1040359.1,2021-08-27,Douala,115846.164,924512.94
121628,101,Messago,en cours,1596840.0,2022-02-06,Libreville,96618.19,1500221.8
121629,104,WebEngine,en cours,905986.8,2022-05-18,Dakar,132529.0,773457.8
121630,104,WebEngine,en cours,1197464.2,2021-09-29,Dakar,132529.0,1064935.2
121631,101,Messago,en cours,342527.2,2022-10-17,Kribi,96618.19,245909.0
121632,101,Messago,en cours,1163156.0,2022-06-21,Kribi,96618.19,1066537.8
121633,100,JeTchoko,termine,1070237.4,2021-08-07,Douala,147904.62,922332.75
121634,102,BeWallet,en cours,768291.44,2020-12-04,Douala,91916.875,676374.56
121635,105,ERP,termine,592935.0,2021-02-06,Yaounde,115846.164,477088.84
121636,100,JeTchoko,termine,1771887.1,2021-09-13,Yaounde,147904.62,1623982.5
121637,100,JeTchoko,termine,303670.03,2020-01-11,Kribi,147904.62,155765.4
121638,101,Messago,en cours,248375.3,2019-12-14,Douala,96618.19,151757.11
121639,101,Messago,en cours,1544812.8,2021-11-20,Libreville,96618.19,1448194.5
121640,102,BeWallet,en cours,1002667.44,2020-12-29,Abidjan,91916.875,910750.56
121641,105,ERP,termine,813750.2,2020-01-09,Libreville,115846.164,697904.0
121642,100,JeTchoko,termine,1539754.0,2021-04-26,Yaounde,147904.62,1391849.4
121643,103,Tatami,termine,1444111.8,2022-09-25,Abidjan,91830.25,1352281.5
121644,102,BeWallet,en cours,1603101.0,2019-10-14,Yaounde,91916.875,1511184.1
121645,102,BeWallet,en cours,1132069.5,2020-11-17,Kribi,91916.875,1040152.6
121646,105,ERP,termine,275286.75,2021-06-09,Libreville,115846.164,159440.6
121647,100,JeTchoko,termine,1625249.5,2022-02-11,Douala,147904.62,1477344.9
121648,104,WebEngine,en cours,798094.94,2022-11-06,Dakar,132529.0,665565.94
121649,100,JeTchoko,termine,224774.73,2021-09-15,Abidjan,147904.62,76870.11
121650,100,JeTchoko,termine,1180037.5,2020-09-25,Douala,147904.62,1032132.9
121651,100,JeTchoko,termine,184200.45,2021-03-21,Abidjan,147904.62,36295.83
121652,103,Tatami,termine,1671969.0,2021-12-03,Abidjan,91830.25,1580138.8
121653,101,Messago,en cours,312405.75,2022-07-21,Kribi,96618.19,215787.56
121654,103,Tatami,termine,1628738.2,2019-12-04,Dakar,91830.25,1536908.0
121655,101,Messago,en cours,813351.7,2019-10-09,Libreville,96618.19,716733.5
121656,103,Tatami,termine,1676899.5,2020-09-26,Libreville,91830.25,1585069.2
121657,100,JeTchoko,termine,1083480.6,2021-02-09,Libreville,147904.62,935576.0
121658,105,ERP,termine,1127377.5,2020-07-08,Douala,115846.164,1011531.3
121659,100,JeTchoko,termine,1648989.0,2019-12-15,Dakar,147904.62,1501084.4
121660,100,JeTchoko,termine,633554.44,2020-01-15,Kribi,147904.62,485649.8
121661,104,WebEngine,en cours,740401.2,2021-11-17,Libreville,132529.0,607872.2
121662,104,WebEngine,en cours,331801.44,2022-06-03,Libreville,132529.0,199272.44
121663,103,Tatami,termine,1755093.1,2020-02-17,Libreville,91830.25,1663262.9
121664,103,Tatami,termine,1893239.4,2021-07-25,Yaounde,91830.25,1801409.1
121665,104,WebEngine,en cours,635950.94,2022-11-30,Yaounde,132529.0,503421.94
121666,101,Messago,en cours,1742557.8,2021-03-20,Abidjan,96618.19,1645939.5
121667,104,WebEngine,en cours,1712700.9,2021-03-05,Abidjan,132529.0,1580171.9
121668,105,ERP,termine,1137977.5,2020-12-01,Kribi,115846.164,1022131.3
121669,105,ERP,termine,1191845.1,2021-09-17,Dakar,115846.164,1075999.0
121670,100,JeTchoko,termine,1230506.0,2020-05-12,Yaounde,147904.62,1082601.4
121671,101,Messago,en cours,1436483.1,2022-01-21,Kribi,96618.19,1339865.0
121672,101,Messago,en cours,1365774.1,2021-06-07,Dakar,96618.19,1269156.0
121673,105,ERP,termine,742370.2,2022-11-09,Yaounde,115846.164,626524.0
121674,103,Tatami,termine,991129.44,2021-06-17,Douala,91830.25,899299.2
121675,103,Tatami,termine,1391665.4,2020-03-05,Yaounde,91830.25,1299835.1
121676,101,Messago,en cours,1062492.2,2021-05-27,Abidjan,96618.19,965874.06
121677,102,BeWallet,en cours,292027.53,2021-08-07,Abidjan,91916.875,200110.66
121678,105,ERP,termine,1415929.1,2020-10-16,Kribi,115846.164,1300083.0
121679,103,Tatami,termine,239575.72,2020-10-10,Libreville,91830.25,147745.47
121680,105,ERP,termine,526482.6,2020-12-04,Abidjan,115846.164,410636.47
121681,102,BeWallet,en cours,783344.44,2020-02-10,Yaounde,91916.875,691427.56
121682,105,ERP,termine,452756.97,2022-12-17,Yaounde,115846.164,336910.8
121683,102,BeWallet,en cours,1186773.6,2021-12-21,Abidjan,91916.875,1094856.8
121684,104,WebEngine,en cours,1085057.1,2019-12-11,Abidjan,132529.0,952528.1
121685,104,WebEngine,en cours,1433080.8,2020-07-21,Abidjan,132529.0,1300551.8
121686,102,BeWallet,en cours,759188.7,2022-06-23,Kribi,91916.875,667271.8
121687,101,Messago,en cours,1013199.0,2021-07-18,Abidjan,96618.19,916580.8
121688,102,BeWallet,en cours,1109992.1,2021-03-24,Douala,91916.875,1018075.25
121689,103,Tatami,termine,741765.4,2022-04-08,Abidjan,91830.25,649935.1
121690,101,Messago,en cours,680566.94,2022-03-31,Dakar,96618.19,583948.75
121691,103,Tatami,termine,1433615.1,2022-03-30,Libreville,91830.25,1341784.9
121692,101,Messago,en cours,1098761.2,2021-05-28,Yaounde,96618.19,1002143.06
121693,100,JeTchoko,termine,1615597.4,2021-09-22,Libreville,147904.62,1467692.8
121694,101,Messago,en cours,32590.93,2021-04-25,Kribi,96618.19,-64027.258
121695,100,JeTchoko,termine,932990.44,2021-07-11,Kribi,147904.62,785085.8
121696,102,BeWallet,en cours,1422146.8,2021-01-22,Yaounde,91916.875,1330229.9
121697,104,WebEngine,en cours,1979872.9,2020-11-25,Abidjan,132529.0,1847343.9
121698,101,Messago,en cours,1145561.1,2020-01-27,Dakar,96618.19,1048943.0
121699,103,Tatami,termine,893195.0,2021-03-09,Douala,91830.25,801364.75
121700,105,ERP,termine,1204906.2,2022-02-27,Abidjan,115846.164,1089060.1
121701,100,JeTchoko,termine,1910227.8,2020-03-23,Kribi,147904.62,1762323.1
121702,102,BeWallet,en cours,1776132.4,2021-02-05,Libreville,91916.875,1684215.5
121703,105,ERP,termine,359495.47,2021-04-24,Abidjan,115846.164,243649.31
121704,105,ERP,termine,467690.84,2021-02-01,Dakar,115846.164,351844.7
121705,100,JeTchoko,termine,639987.4,2021-07-13,Dakar,147904.62,492082.75
121706,102,BeWallet,en cours,1745244.4,2021-09-17,Libreville,91916.875,1653327.5
121707,100,JeTchoko,termine,1685956.5,2022-05-27,Yaounde,147904.62,1538051.9
121708,104,WebEngine,en cours,502551.9,2021-07-31,Kribi,132529.0,370022.9
121709,104,WebEngine,en cours,1327671.4,2020-09-15,Kribi,132529.0,1195142.4
121710,100,JeTchoko,termine,1902931.1,2019-11-05,Yaounde,147904.62,1755026.5
121711,103,Tatami,termine,1003066.06,2021-05-16,Libreville,91830.25,911235.8
121712,102,BeWallet,en cours,1478967.5,2022-11-13,Abidjan,91916.875,1387050.6
121713,103,Tatami,termine,939219.9,2022-02-16,Libreville,91830.25,847389.6
121714,105,ERP,termine,190700.4,2021-11-09,Yaounde,115846.164,74854.24
121715,101,Messago,en cours,171325.44,2022-03-18,Dakar,96618.19,74707.25
121716,105,ERP,termine,1040623.4,2020-02-28,Yaounde,115846.164,924777.2
121717,104,WebEngine,en cours,468033.06,2022-10-12,Douala,132529.0,335504.06
121718,101,Messago,en cours,1201948.0,2021-12-06,Dakar,96618.19,1105329.8
121719,103,Tatami,termine,1965435.9,2022-06-19,Kribi,91830.25,1873605.6
