order_id,product_id,order_price,order_date,purchase_address,payement_methode
123686,101,1118942.75,2021-11-27,Dakar,
123687,102,1780126.52,2020-07-07,Douala,
123688,100,1889857.33,2021-05-20,Kribi,
123689,102,746434.53,2022-01-13,Kribi,
123690,101,729162.13,2020-04-03,Kribi,
123691,103,1446334.12,2021-10-27,Douala,
123692,101,1256326.42,2022-08-14,Dakar,
123693,103,1593120.06,2020-07-28,Kribi,
123694,101,1401923.97,2022-12-21,Dakar,
123695,103,210659.54,2022-04-21,Dakar,
123696,102,496314.56,2022-12-07,Dakar,
123697,102,1310791.63,2020-12-31,Dakar,
123698,100,219270.57,2022-10-04,Kribi,
123699,105,1833619.98,2021-10-08,Yaounde,
123700,100,323966.26,2022-11-20,Yaounde,
123701,102,516978.8,2021-06-28,Dakar,
123702,102,690047.62,2020-01-16,Libreville,
123703,101,1734002.89,2019-11-28,Abidjan,
123704,105,1190490.33,2021-06-06,Abidjan,
123705,100,1982550.37,2020-07-15,Douala,
123706,102,1676329.33,2020-10-21,Kribi,
123707,102,789220.46,2022-08-16,Yaounde,
123708,103,913124.24,2021-04-02,Kribi,
123709,101,169809.6,2021-03-01,Kribi,
123710,101,1075248.84,2022-12-05,Yaounde,
123711,101,85416.23,2020-04-22,Libreville,
123712,103,806815.85,2020-12-16,Douala,
123713,103,71005.41,2020-06-13,Kribi,
123714,105,578021.25,2021-11-06,Yaounde,
123715,104,218560.58,2021-04-06,Douala,
123716,102,255741.64,2022-03-15,Abidjan,
123717,104,250793.86,2021-07-07,Yaounde,
123718,105,65245.55,2022-01-11,Douala,
123719,101,1645238.29,2022-10-17,Libreville,
123720,103,1420693.86,2021-07-10,Yaounde,
123721,103,1444752.15,2019-11-21,Kribi,
123722,104,1967947.26,2020-10-26,Dakar,
123723,100,395699.83,2019-10-24,Douala,
123724,100,1782908.75,2021-02-06,Abidjan,
123725,102,450727.78,2022-06-01,Douala,
123726,100,497809.4,2022-07-17,Kribi,
123727,104,235352.12,2021-11-11,Yaounde,
123728,102,1757747.28,2022-02-21,Libreville,
123729,100,317975.73,2020-08-28,Yaounde,
123730,102,777324.75,2020-07-08,Yaounde,
123731,100,840584.88,2022-11-12,Libreville,
123732,100,17440.94,2020-01-24,Libreville,
123733,105,1149049.23,2021-10-03,Kribi,
123734,104,942560.16,2021-03-03,Yaounde,
123735,101,1069527.98,2021-05-13,Libreville,
123736,102,1862785.61,2020-07-07,Dakar,
123737,101,1639718.59,2020-06-13,Kribi,
123738,101,529510.49,2021-11-04,Kribi,
123739,105,1439526.53,2020-05-12,Yaounde,
123740,101,762787.1,2022-05-07,Douala,
123741,100,78909.8,2022-11-14,Yaounde,
123742,103,278471.28,2021-09-28,Douala,
123743,102,1228726.49,2021-03-17,Abidjan,
123744,102,1788997.51,2020-09-10,Dakar,
123745,100,103449.73,2021-02-27,Libreville,
123746,102,452606.71,2021-10-26,Kribi,
123747,100,548446.58,2020-03-15,Dakar,
123748,104,1943305.46,2022-06-19,Yaounde,
123749,100,1653431.8,2021-10-30,Yaounde,
123750,105,450574.95,2020-08-28,Douala,
123751,103,400769.72,2022-11-20,Douala,
123752,103,1071025.82,2020-03-26,Kribi,
123753,105,974520.05,2020-07-26,Kribi,
123754,100,1287824.74,2019-12-13,Yaounde,
123755,104,1796202.94,2021-09-11,Yaounde,
123756,105,61586.08,2019-12-18,Abidjan,
123757,102,957464.32,2020-01-19,Libreville,
123758,102,297921.43,2019-11-04,Dakar,
123759,103,523159.33,2022-05-07,Libreville,
123760,103,41817.57,2020-08-06,Yaounde,
123761,100,167718.87,2022-01-07,Douala,
123762,105,1710047.72,2022-07-27,Abidjan,
123763,104,553896.58,2021-11-15,Abidjan,
123764,105,658266.48,2021-10-04,Douala,
123765,105,288940.04,2020-05-27,Libreville,
123766,100,525719.34,2020-12-11,Abidjan,
123767,100,751439.28,2021-07-25,Kribi,
123768,104,259278.43,2021-06-20,Douala,
123769,100,153908.09,2022-09-15,Abidjan,
123770,103,286659.41,2021-01-15,Douala,
123771,103,828945.15,2021-09-30,Abidjan,
123772,102,1396231.88,2021-06-25,Kribi,
123773,102,765593.99,2020-06-20,Dakar,
123774,104,1051837.36,2019-10-03,Libreville,
123775,105,512955.35,2020-06-20,Abidjan,
123776,101,281847.86,2020-07-23,Libreville,
123777,100,1187166.91,2021-12-18,Kribi,
123778,100,165176.66,2021-06-14,Yaounde,
123779,105,1878234.51,2021-02-08,Libreville,
123780,101,30722.17,2021-06-15,Kribi,
123781,100,162275.85,2021-10-01,Abidjan,
123782,102,777302.47,2021-02-21,Yaounde,
123783,100,806419.9,2022-01-28,Kribi,
123784,101,1111227.39,2021-01-31,Yaounde,
123785,101,68291.34,2022-04-26,Dakar,
123786,105,901381.3,2021-04-30,Yaounde,
123787,104,414015.93,2021-04-13,Yaounde,
123788,105,699483,2022-03-03,Libreville,
123789,100,219695,2020-10-04,Dakar,
123790,102,902727.01,2022-03-08,Libreville,
123791,103,1805832.49,2022-05-11,Yaounde,
123792,105,945108.61,2020-11-23,Dakar,
123793,105,1783728.79,2020-05-17,Yaounde,
123794,100,552212.92,2022-10-26,Kribi,
123795,105,1523697.77,2022-09-13,Abidjan,
123796,101,182813.22,2020-10-09,Kribi,
123797,102,778375.08,2020-08-16,Yaounde,
123798,100,1978939.87,2020-01-10,Dakar,
123799,102,474243.53,2020-11-05,Kribi,
123800,105,716357.28,2020-08-25,Yaounde,
123801,101,1539290.52,2021-06-13,Dakar,
123802,102,1391909.32,2021-01-26,Libreville,
123803,102,1776853.28,2022-02-03,Libreville,
123804,100,1022523.66,2020-04-11,Abidjan,
123805,104,302379.75,2022-07-18,Kribi,
123806,100,873517.19,2022-09-19,Libreville,
123807,100,190357.04,2021-02-06,Libreville,
123808,101,1634874.17,2021-01-13,Libreville,
123809,100,1411140.82,2020-03-04,Libreville,
123810,100,1375526.74,2022-01-21,Abidjan,
123811,102,988940.45,2020-03-13,Abidjan,
123812,101,730389.54,2021-03-10,Yaounde,
123813,104,1401151.81,2022-02-13,Kribi,
123814,102,49017.49,2020-11-02,Libreville,
123815,105,12635.89,2021-07-27,Kribi,
123816,102,970342.66,2022-11-25,Yaounde,
123817,104,1932370.63,2022-02-24,Dakar,
123818,102,597194.25,2020-01-20,Yaounde,
123819,104,521235.64,2021-04-19,Libreville,
123820,100,1715151.24,2021-03-12,Douala,
123821,103,1172356.88,2021-12-10,Kribi,
123822,100,1007616.24,2021-08-27,Dakar,
123823,101,1354678.09,2020-08-21,Dakar,
123824,100,795961.79,2020-01-15,Douala,
123825,100,1338182.84,2021-01-17,Libreville,
123826,103,1060335.09,2019-12-20,Kribi,
123827,100,1844686.21,2022-10-08,Abidjan,
123828,104,280177.76,2021-04-23,Douala,
123829,102,806300.85,2022-06-08,Libreville,
123830,105,1104410.6,2021-02-26,Kribi,
123831,104,1858501.43,2022-09-05,Abidjan,
123832,101,113441.15,2021-02-19,Libreville,
123833,102,82239.84,2021-08-07,Kribi,
123834,102,784646.66,2022-04-03,Libreville,
123835,100,1947095.2,2021-03-05,Abidjan,
123836,105,236238.7,2022-11-24,Douala,
123837,104,565122.6,2022-08-29,Yaounde,
123838,101,266748.91,2020-12-20,Douala,
123839,103,798228.39,2021-03-24,Yaounde,
123840,102,1272998.5,2021-07-13,Douala,
123841,102,1570472.67,2022-05-22,Dakar,
123842,100,1305592.47,2021-03-29,Douala,
123843,102,1233437.14,2021-08-30,Libreville,
123844,105,1154173.32,2022-12-28,Abidjan,
123845,103,17626.24,2021-10-21,Libreville,
123846,104,811834.53,2021-06-30,Libreville,
123847,105,1144931.32,2021-03-23,Douala,
123848,103,1665802.95,2021-02-05,Yaounde,
123849,100,1432592.26,2022-05-05,Abidjan,
123850,101,1429316.05,2021-09-04,Yaounde,
123851,100,72489.65,2019-10-31,Douala,
123852,105,218391.54,2022-12-08,Abidjan,
123853,103,1362557.85,2022-03-16,Abidjan,
123854,104,1867756.94,2020-06-28,Yaounde,
123855,102,763173.77,2020-11-10,Libreville,
123856,104,1705410.89,2022-05-28,Yaounde,
123857,102,1206490.3,2021-09-28,Abidjan,
123858,100,503167,2022-09-13,Yaounde,
123859,101,185306.45,2022-09-29,Yaounde,
123860,101,1577562.02,2020-01-25,Kribi,
123861,100,568195.65,2021-01-25,Yaounde,
123862,100,1955250.96,2022-05-25,Yaounde,
123863,104,1755240.69,2021-07-11,Kribi,
123864,104,1332445.88,2020-07-12,Douala,
123865,102,672268.02,2020-01-16,Abidjan,
123866,100,1696085.07,2021-01-19,Kribi,
123867,101,1241757.67,2022-10-30,Yaounde,
123868,103,143224.92,2021-02-08,Dakar,
123869,102,476625.32,2021-09-21,Douala,
123870,102,1751869.37,2022-05-26,Abidjan,
123871,104,1567347.34,2022-10-03,Dakar,
123872,103,1135468.09,2022-04-23,Abidjan,
123873,100,572269.67,2021-02-01,Dakar,
123874,102,292123.87,2022-02-10,Abidjan,
123875,105,55864.38,2022-03-19,Kribi,
123876,103,908820.26,2020-08-22,Douala,
123877,104,137010.56,2019-10-04,Libreville,
123878,100,1090594.25,2020-02-05,Yaounde,
123879,102,1640893.85,2022-11-06,Libreville,
123880,105,1430744.33,2022-03-08,Yaounde,
123881,102,1407828.14,2022-02-09,Douala,
123882,105,1817635.96,2022-10-14,Libreville,
123883,105,319373.64,2021-03-27,Abidjan,
123884,102,1761536.29,2019-11-29,Yaounde,
123885,100,984885.38,2022-04-11,Dakar,
123886,100,1187452.74,2022-04-15,Libreville,
123887,100,247097.27,2020-12-18,Dakar,
123888,102,417869.09,2022-09-19,Dakar,
123889,103,391421.25,2020-05-03,Dakar,
123890,104,557891.29,2022-10-03,Libreville,
123891,103,1800122.4,2020-02-11,Abidjan,
123892,100,1180229.87,2022-01-18,Libreville,
123893,101,1208868.82,2020-04-30,Kribi,
123894,103,1781856.16,2020-08-04,Douala,
123895,105,1261698.05,2019-11-29,Kribi,
123896,103,597895.23,2021-02-13,Douala,
123897,101,1017707.51,2022-09-25,Dakar,
123898,105,1943624.27,2019-11-26,Yaounde,
123899,104,1404519.44,2022-03-06,Douala,
123900,105,212657.64,2020-11-18,Yaounde,
123901,104,1192200.12,2022-11-08,Yaounde,
123902,104,1763658.51,2020-03-09,Abidjan,
123903,105,1967146.26,2021-05-03,Libreville,
123904,101,1118238.89,2020-06-14,Yaounde,
123905,102,630631.28,2021-06-20,Yaounde,
123906,103,686513.42,2022-05-24,Kribi,
123907,104,136546.44,2021-03-03,Yaounde,
123908,105,1821613.45,2021-03-31,Kribi,
123909,105,227933.71,2021-10-25,Yaounde,
123910,101,1430435.62,2020-02-11,Dakar,
123911,102,1842846.71,2020-01-26,Libreville,
123912,105,829019.7,2022-11-17,Douala,
123913,104,1088575.57,2022-08-02,Douala,
123914,103,1953490.31,2021-10-31,Libreville,
123915,104,1395839.1,2022-12-21,Dakar,
123916,103,1823909.12,2022-06-07,Douala,
123917,100,1462839.89,2020-09-14,Dakar,
123918,102,859235.39,2021-05-25,Douala,
123919,105,1009207.29,2020-07-31,Abidjan,
123920,100,843268.88,2020-05-28,Yaounde,
123921,104,653017.11,2021-02-20,Douala,
123922,101,881141.26,2022-05-08,Dakar,
123923,101,130946.49,2022-06-27,Libreville,
123924,103,1941919.09,2021-12-09,Dakar,
123925,103,682190.72,2021-08-24,Yaounde,
123926,104,1998223.21,2022-01-31,Douala,
123927,103,1098828,2020-03-06,Dakar,
123928,102,1952516.64,2021-10-13,Kribi,
123929,101,683859.14,2021-12-18,Abidjan,
123930,101,1951754.9,2020-06-10,Kribi,
123931,101,1635601.29,2021-01-12,Libreville,
123932,101,669913.02,2022-04-27,Abidjan,
123933,102,23809.53,2020-05-25,Libreville,
123934,104,708644.77,2022-11-16,Yaounde,
123935,105,13924.04,2021-10-03,Yaounde,
123936,100,1826693.63,2022-06-15,Libreville,
123937,104,1069765.91,2021-05-11,Dakar,
123938,104,824403.86,2021-06-14,Dakar,
123939,105,124444.71,2022-05-09,Abidjan,
123940,102,299341.48,2021-07-02,Libreville,
123941,104,711181.36,2020-02-28,Douala,
123942,105,1993794.62,2020-04-14,Kribi,
123943,105,1736256.95,2021-05-21,Kribi,
123944,103,151401.75,2021-08-20,Kribi,
123945,105,1075203.11,2022-06-16,Yaounde,
123946,104,1540536.73,2022-11-01,Kribi,
123947,103,1871107.26,2022-08-24,Yaounde,
123948,102,626407.67,2020-02-10,Kribi,
123949,102,1139977.94,2021-11-26,Libreville,
123950,104,1664275.75,2019-10-03,Kribi,
123951,100,858094.43,2021-04-04,Libreville,
123952,101,1132152.06,2022-02-21,Dakar,
123953,102,1704812.34,2022-09-15,Douala,
123954,104,1678896.81,2020-04-05,Douala,
123955,101,1652637.58,2022-05-16,Yaounde,
123956,102,544701.54,2022-12-27,Douala,
123957,102,630861.84,2022-09-05,Douala,
123958,102,1765864.25,2022-01-24,Dakar,
123959,102,954327.53,2020-09-13,Yaounde,
123960,101,1674104.29,2021-09-13,Abidjan,
123961,101,222900.79,2022-07-25,Dakar,
123962,104,454881.81,2021-09-30,Douala,
123963,103,1369969.48,2020-08-02,Yaounde,
123964,105,225201.51,2022-11-04,Yaounde,
123965,101,714602.46,2021-11-04,Abidjan,
123966,102,719506.25,2022-04-01,Douala,
123967,105,843635.04,2022-01-25,Libreville,
123968,104,1569744.64,2021-11-24,Abidjan,
123969,104,1282238.3,2020-01-25,Yaounde,
123970,100,442266.66,2021-07-03,Dakar,
123971,100,1830865.82,2022-08-12,Yaounde,
123972,101,1339072.85,2021-06-18,Abidjan,
123973,102,39600.86,2020-03-05,Kribi,
123974,105,251392.82,2019-12-29,Yaounde,
123975,102,1347322.06,2020-07-13,Libreville,
123976,103,1068580.54,2021-08-05,Libreville,
123977,101,1904437.86,2020-01-11,Douala,
123978,102,1395826.19,2019-11-29,Douala,
123979,103,160824.92,2021-08-15,Abidjan,
123980,101,1989474.96,2019-11-12,Kribi,
123981,103,123280.18,2020-05-11,Dakar,
123982,100,1403117.15,2019-11-28,Dakar,
123983,101,7854.32,2021-04-01,Abidjan,
123984,101,1917661,2022-04-19,Kribi,
123985,104,773182.15,2020-05-22,Douala,
123986,100,406401.94,2021-05-01,Yaounde,
123987,100,1131138.12,2022-12-15,Kribi,
123988,102,1567988.22,2021-08-17,Yaounde,
123989,101,1002947.98,2022-02-07,Kribi,
123990,101,1520455.78,2020-02-08,Douala,
123991,105,1063163.1,2021-11-28,Kribi,
123992,101,1077088.2,2020-06-07,Yaounde,
123993,101,304704.33,2020-12-21,Dakar,
123994,104,1591499.99,2020-03-15,Libreville,
123995,104,1419591.22,2022-03-13,Yaounde,
123996,104,919267.44,2021-09-26,Kribi,
123997,100,1269273.26,2019-10-30,Libreville,
123998,101,52946.51,2020-10-23,Abidjan,
123999,105,24227.84,2020-07-27,Libreville,
124000,105,1988636.56,2022-12-11,Douala,
124001,101,1596023.44,2022-10-24,Kribi,
124002,100,7484,2021-06-29,Dakar,
124003,104,592323.57,2022-03-16,Douala,
124004,102,1927933.5,2022-02-28,Yaounde,
124005,100,1996814.26,2020-03-26,Douala,
124006,102,98278.11,2022-04-24,Dakar,
124007,103,933451.83,2020-04-27,Kribi,
124008,102,1273058.8,2020-06-29,Abidjan,
124009,101,754914.68,2021-07-15,Yaounde,
124010,102,370076.5,2022-11-09,Yaounde,
124011,102,1429351.54,2021-02-20,Kribi,
124012,103,489146.15,2021-01-26,Dakar,
124013,101,1307707.89,2021-04-21,Dakar,
124014,104,846867.09,2021-12-18,Yaounde,
124015,105,750561.79,2020-04-04,Abidjan,
124016,101,109125.81,2022-10-06,Abidjan,
124017,100,1217836.14,2021-05-07,Dakar,
124018,104,491521.55,2022-11-10,Dakar,
124019,104,107004.16,2021-09-30,Libreville,
124020,101,1484164.32,2022-01-21,Libreville,
124021,100,1427597.36,2022-08-13,Douala,
124022,104,281907.15,2021-10-18,Libreville,
124023,102,1365664.08,2020-10-06,Libreville,
124024,104,135927.4,2020-06-03,Douala,
124025,105,1503997.95,2021-06-30,Douala,
124026,102,1440551.85,2021-01-27,Douala,
124027,100,1870760.05,2020-01-05,Abidjan,
124028,105,1916929.11,2021-06-08,Yaounde,
124029,103,1207011.75,2022-07-22,Douala,
124030,101,154188.51,2022-07-06,Douala,
124031,100,534958.6,2020-06-07,Abidjan,
124032,104,79737.38,2021-08-07,Abidjan,
124033,101,1068491.2,2020-04-06,Abidjan,
124034,105,657119.17,2022-02-17,Dakar,
124035,105,1532156.66,2021-09-11,Dakar,
124036,105,1931604.2,2022-07-18,Libreville,
124037,100,1273600.38,2022-05-14,Dakar,
124038,101,1991781.66,2020-08-02,Abidjan,
124039,104,1483214.11,2022-05-22,Douala,
124040,105,1136109.29,2022-04-29,Douala,
124041,103,777178.29,2020-05-20,Yaounde,
124042,100,1824487.31,2022-02-27,Douala,
124043,102,1531304.75,2021-08-11,Yaounde,
124044,105,1837883.06,2022-01-13,Abidjan,
124045,104,1039144.55,2019-12-14,Kribi,
124046,101,532730.33,2021-02-28,Douala,
124047,101,1570319.91,2020-02-26,Douala,
124048,102,779268.12,2020-08-13,Kribi,
124049,103,1652284.37,2021-06-12,Douala,
124050,103,1195226.12,2021-04-05,Libreville,
124051,101,772057.62,2021-06-24,Dakar,
124052,100,1227800.79,2020-03-16,Douala,
124053,105,968984.02,2022-09-08,Douala,
124054,103,549881.02,2021-05-18,Abidjan,
124055,105,1292819.62,2022-03-20,Libreville,
124056,100,671163.55,2021-12-23,Kribi,
124057,104,1237877.54,2022-11-11,Kribi,
124058,103,119652.88,2020-05-23,Douala,
124059,104,1609711.61,2020-01-12,Douala,
124060,103,528862.15,2021-10-07,Abidjan,
124061,105,890007.1,2021-10-16,Dakar,
124062,103,535278.52,2021-07-17,Libreville,
124063,105,1924134.12,2020-11-09,Abidjan,
124064,100,504067.76,2022-08-28,Yaounde,
124065,104,78861.7,2020-12-18,Douala,
124066,101,638416.07,2020-02-03,Abidjan,
124067,105,1756878.97,2022-01-07,Yaounde,
124068,101,62639.19,2021-05-07,Abidjan,
124069,103,436913.22,2021-11-27,Abidjan,
124070,100,231777.72,2022-11-30,Abidjan,
124071,101,1704668.35,2022-12-01,Libreville,
124072,101,1733571.36,2020-01-30,Dakar,
124073,104,1448556.73,2020-02-11,Libreville,
124074,103,1350935.51,2021-10-01,Dakar,
124075,104,1335687.25,2020-09-18,Douala,
124076,100,886704.79,2020-03-24,Abidjan,
124077,101,446115.1,2021-06-05,Libreville,
124078,102,444494.31,2021-11-05,Kribi,
124079,103,1846796.32,2021-06-15,Kribi,
124080,104,256016.47,2022-04-14,Libreville,
124081,102,1917897.99,2019-12-17,Yaounde,
124082,103,844755.16,2020-01-27,Kribi,
124083,104,1612309.12,2020-07-25,Libreville,
124084,104,822085.96,2021-12-30,Abidjan,
124085,100,148542.6,2020-04-23,Abidjan,
124086,101,1119636.06,2022-12-11,Douala,
124087,102,764988.86,2022-08-27,Libreville,
124088,105,1548718.13,2021-09-28,Libreville,
124089,103,155922.71,2021-04-23,Dakar,
124090,100,23207.97,2021-12-28,Abidjan,
124091,100,125042.94,2021-07-30,Yaounde,
124092,100,159720.67,2022-09-29,Yaounde,
124093,101,1367162.72,2019-11-05,Abidjan,
124094,102,343336.18,2020-03-03,Douala,
124095,105,83199.54,2020-01-19,Douala,
124096,100,1935960.86,2021-07-08,Dakar,
124097,102,870450.55,2022-01-23,Libreville,
124098,100,148830.9,2020-05-18,Dakar,
124099,102,873852.57,2021-10-08,Yaounde,
124100,103,89654.92,2021-08-05,Douala,
124101,104,1652009.28,2020-10-23,Libreville,
124102,104,176028.22,2020-05-28,Douala,
124103,101,1188588.88,2021-02-18,Dakar,
124104,101,1363824.47,2022-06-11,Dakar,
124105,101,574664.55,2022-06-16,Abidjan,
124106,102,1304574.63,2021-02-20,Douala,
124107,105,23418.23,2020-01-06,Douala,
124108,104,873450.28,2020-03-07,Dakar,
124109,101,1831060.37,2021-09-29,Libreville,
124110,100,412841.1,2020-08-24,Kribi,
124111,100,1114851.21,2022-07-24,Yaounde,
124112,102,802947.96,2020-03-23,Abidjan,
124113,102,1571985.81,2021-06-22,Abidjan,
124114,102,1712056.07,2022-02-02,Kribi,
124115,102,1042649.95,2020-08-10,Yaounde,
124116,105,779455.39,2021-08-24,Kribi,
124117,101,1220901.18,2020-10-06,Douala,
124118,101,1026803.6,2021-11-23,Yaounde,
124119,101,1796330.39,2022-01-16,Yaounde,
124120,100,1960375.01,2022-07-01,Yaounde,
124121,100,936085.63,2022-05-01,Dakar,
124122,100,1352730.48,2022-05-10,Dakar,
124123,101,1536939.91,2021-08-03,Dakar,
124124,105,678669.02,2021-10-20,Dakar,
124125,103,804180.88,2019-12-19,Douala,
124126,102,787252.49,2022-12-12,Yaounde,
124127,102,1092462.58,2020-05-24,Dakar,
124128,100,365663.27,2020-09-22,Libreville,
124129,101,82108.11,2020-10-24,Libreville,
124130,105,14449.56,2021-01-07,Yaounde,
124131,100,53301.11,2021-12-01,Dakar,
124132,102,1134421.79,2022-11-05,Yaounde,
124133,101,545536.68,2021-02-17,Douala,
124134,102,1580822.62,2022-08-08,Kribi,
124135,102,1646092.35,2022-09-15,Douala,
124136,102,103869.27,2021-11-21,Yaounde,
124137,104,145171.68,2021-11-28,Abidjan,
124138,103,1194385.06,2022-02-28,Yaounde,
124139,102,1017284.32,2022-01-17,Douala,
124140,105,672961.48,2021-01-12,Kribi,
124141,103,120303.3,2020-11-05,Yaounde,
124142,103,1369536,2022-05-21,Kribi,
124143,105,617436.46,2020-08-27,Kribi,
124144,101,257659.22,2020-01-26,Abidjan,
124145,103,1912080.71,2022-03-24,Dakar,
124146,101,1460718.52,2021-10-29,Douala,
124147,103,475484.03,2020-12-11,Abidjan,
124148,102,1289362.45,2020-10-17,Abidjan,
124149,101,696496.36,2020-04-18,Douala,
124150,105,342357.97,2021-08-08,Dakar,
124151,104,1957871.18,2021-09-26,Libreville,
124152,105,1914096.75,2021-04-17,Kribi,
124153,100,228307.98,2020-11-03,Abidjan,
124154,103,1209238.46,2020-05-27,Douala,
124155,105,595536.38,2022-11-25,Yaounde,
124156,100,728424.19,2021-11-24,Abidjan,
124157,102,1131843.35,2022-10-24,Abidjan,
124158,101,1152478.37,2021-06-05,Yaounde,
124159,103,271937.21,2021-07-30,Kribi,
124160,101,1913746.47,2021-12-14,Abidjan,
124161,105,84948.97,2022-12-13,Kribi,
124162,105,466814.92,2022-03-22,Kribi,
124163,101,475477.78,2022-06-01,Yaounde,
124164,103,897088.99,2020-08-30,Douala,
124165,100,1929263.18,2020-05-15,Libreville,
124166,104,205541.27,2020-04-23,Abidjan,
124167,103,1949497.96,2022-05-05,Dakar,
124168,101,562284.22,2022-11-04,Yaounde,
124169,102,1528317.88,2022-07-09,Libreville,
124170,100,758220.73,2019-10-22,Kribi,
124171,100,1596523.17,2022-05-21,Abidjan,
124172,103,1079959.42,2022-03-25,Kribi,
124173,100,682872.36,2020-07-07,Dakar,
124174,103,808936.86,2021-04-18,Yaounde,
124175,105,1014239.81,2022-02-17,Dakar,
124176,104,1671249.9,2022-10-17,Abidjan,
124177,101,1427891.36,2020-08-14,Yaounde,
124178,100,1129554.56,2019-10-24,Abidjan,
124179,102,1880261.11,2021-03-23,Yaounde,
124180,104,313894.5,2021-02-20,Douala,
124181,102,1412029.24,2021-12-31,Kribi,
124182,103,1845013.94,2021-12-27,Abidjan,
124183,105,37540.12,2020-02-14,Dakar,
124184,100,1634246.67,2021-11-16,Dakar,
124185,101,1113423.6,2022-08-09,Douala,
124186,103,295213.24,2020-07-12,Dakar,
124187,101,1709993.31,2021-08-08,Douala,
124188,103,451197.62,2022-04-08,Abidjan,
124189,105,1968557.21,2021-03-07,Douala,
124190,105,625938.34,2020-06-21,Yaounde,
124191,103,1823638.92,2022-01-06,Dakar,
124192,101,841609.87,2022-03-23,Douala,
124193,101,313101.82,2020-06-06,Dakar,
124194,105,323312.83,2020-10-28,Libreville,
124195,100,1854528.19,2020-11-12,Dakar,
124196,100,1800501.88,2020-03-31,Yaounde,
124197,103,1060454.61,2020-07-07,Kribi,
124198,103,710119.75,2021-06-04,Dakar,
124199,100,1508785.9,2022-08-20,Dakar,
124200,105,499238.87,2022-03-12,Yaounde,
124201,105,197446.61,2022-09-20,Dakar,
124202,100,763542.49,2021-12-24,Dakar,
124203,104,1319586.69,2021-09-02,Douala,
124204,101,1280193.96,2021-01-04,Libreville,
124205,103,860284.74,2021-04-22,Libreville,
124206,103,494641.56,2021-10-09,Abidjan,
124207,105,1721154.69,2022-01-26,Douala,
124208,102,379823.65,2020-09-25,Douala,
124209,100,26538.52,2020-07-11,Yaounde,
124210,100,109000.69,2020-09-04,Douala,
124211,101,1496088.14,2021-07-28,Douala,
124212,101,1733268,2022-02-10,Kribi,
124213,104,578399.32,2021-06-26,Kribi,
124214,100,9107.15,2021-12-22,Abidjan,
124215,103,314913.28,2021-04-24,Libreville,
124216,103,102479.07,2022-06-07,Kribi,
124217,104,1892537.97,2021-08-25,Libreville,
124218,101,617896.03,2021-12-26,Douala,
124219,104,51497.35,2020-10-18,Abidjan,
124220,103,1425060.44,2020-04-26,Douala,
124221,101,79546.67,2022-06-01,Dakar,
124222,101,1041063.48,2022-06-06,Libreville,
124223,101,1213526.32,2020-06-25,Yaounde,
124224,100,1586036.18,2022-04-01,Kribi,
124225,102,67557.06,2021-01-21,Libreville,
124226,101,1660476.41,2022-01-05,Douala,
124227,104,1907491.07,2021-08-14,Abidjan,
124228,101,187096.69,2022-03-10,Douala,
124229,103,753533.02,2022-01-20,Kribi,
124230,103,529194.28,2021-07-09,Libreville,
124231,105,1846077.19,2021-04-02,Yaounde,
124232,105,1382997.81,2022-02-23,Kribi,
124233,101,358854.92,2022-06-11,Dakar,
124234,102,936483.37,2020-12-07,Libreville,
124235,103,823149.1,2020-03-02,Douala,
124236,104,384366.4,2022-01-31,Yaounde,
124237,101,1519729.34,2021-06-16,Yaounde,
124238,100,1221.18,2020-07-10,Douala,
124239,101,1789899.28,2021-01-09,Douala,
124240,103,1544908.99,2021-03-31,Douala,
124241,103,974481.17,2020-12-14,Abidjan,
124242,102,101145.74,2020-03-03,Kribi,
124243,101,1923074.07,2022-11-21,Dakar,
124244,100,1138027.14,2021-10-05,Libreville,
124245,103,952640.3,2020-06-19,Dakar,
124246,103,462663.32,2020-09-19,Abidjan,
124247,102,1275583.54,2022-09-07,Dakar,
124248,105,1147737.48,2022-08-24,Douala,
124249,105,227480.03,2022-04-29,Kribi,
124250,105,1796185.86,2021-10-25,Libreville,
124251,100,952710.56,2021-11-05,Douala,
124252,105,1256253.55,2022-12-17,Douala,
124253,101,1242139.92,2022-05-13,Yaounde,
124254,100,1958782.16,2022-05-10,Dakar,
124255,103,1547883.92,2022-11-30,Yaounde,
124256,105,1094178.12,2022-04-02,Dakar,
124257,105,1964801.96,2022-03-20,Douala,
124258,105,362469.91,2022-09-21,Douala,
124259,104,739961.06,2022-02-21,Dakar,
124260,103,1874175.38,2022-12-09,Yaounde,
124261,103,217233.76,2022-03-30,Yaounde,
124262,102,1688890.64,2020-12-28,Douala,
124263,100,213292.18,2022-01-28,Dakar,
124264,104,910010.54,2022-06-30,Kribi,
124265,104,708604.14,2021-10-08,Yaounde,
124266,104,839597.43,2021-03-31,Douala,
124267,105,742587.78,2020-03-28,Kribi,
124268,105,523680.91,2022-10-24,Libreville,
124269,105,1783326.89,2021-07-08,Libreville,
124270,105,1070556.47,2022-08-31,Abidjan,
124271,104,798327.25,2020-12-14,Kribi,
124272,101,709436.35,2021-05-12,Abidjan,
124273,102,1684355.81,2022-07-29,Kribi,
124274,104,693797.68,2020-07-31,Libreville,
124275,103,474792.09,2021-01-09,Douala,
124276,100,951729.15,2019-11-26,Abidjan,
