Ticker;SimFinId;_Company_Name;IndustryId;year;quarter
ESRX;107733;"Express Scripts Holding Co.";106006;2018;Q3
ESS;378140;"Essex Property Trust Inc";109001;2022;Q1
ESTA;1253256;"ESTABLISHMENT LABS HOLDINGS INC.";106004;2022;Q1
ESTC;917843;"Elastic N.V.";101003;2022;Q4
ETD;993675;"ETHAN ALLEN INTERIORS INC";103004;2022;Q3
ETM;550551;"ENTERCOM COMMUNICATIONS CORP";103001;2022;Q1
ETN;124922;"Eaton Corp plc";100001;2022;Q1
ETR;354347;"ENTERGY CORP /DE/";105001;2022;Q1
ETRN;980328;"Equitrans Midstream Corp";107003;2022;Q1
ETSY;469839;"ETSY INC";103002;2022;Q1
EV;200412;"EATON VANCE CORP";104001;2020;Q4
EVA;900872;"Enviva Partners, LP";110002;2022;Q1
EVBG;914618;"EVERBRIDGE, INC.";101003;2022;Q1
EVC;652141;"ENTRAVISION COMMUNICATIONS CORP";103001;2022;Q1
EVCM;1251883;"EverCommerce Inc.";101003;2022;Q1
EVFM;988215;"Evofem Biosciences, Inc.";106002;2022;Q1
EVGO;1311761;"EVgo Inc.";100010;2022;Q1
EVHC;816793;"Envision Healthcare Corp";106011;2018;Q2
EVI;258455;"EnviroStar, Inc.";103020;2022;Q3
EVLO;807946;"Evelo Biosciences, Inc.";106002;2022;Q1
EVR;1059906;"Evercore Inc.";104002;2022;Q1
EVRG;995321;"Evergy, Inc.";105001;2022;Q1
EVRI;917372;"Everi Holdings Inc.";100003;2022;Q1
EVTC;961219;"EVERTEC, Inc.";100002;2022;Q1
EW;108955;"Edwards Lifesciences Corp";106004;2022;Q1
EXA;177765;"EXA CORP";101003;2017;Q2
EXAS;41775;"EXACT SCIENCES CORP";106001;2022;Q1
EXC;378142;"Exelon Corp.";105001;2022;Q1
EXEL;289286;"EXELIXIS, INC.";106002;2022;Q1
EXLS;6480967;"ExlService Holdings, Inc.";;2022;Q1
EXP;110585;"EAGLE MATERIALS INC";110005;2021;Q4
EXPD;378143;"Expeditors International";100010;2022;Q1
EXPE;112653;"Expedia, Inc.";103015;2022;Q1
EXPI;795710;"EXP World Holdings, Inc.";109002;2022;Q1
EXPR;50957;"EXPRESS, INC.";103002;2022;Q1
EXR;130051;"Extra Space Storage Inc.";109001;2022;Q1
EXTR;187330;"EXTREME NETWORKS INC";101005;2022;Q3
EYPT;232734;"EyePoint Pharmaceuticals, Inc.";106005;2022;Q1
F;249937;"FORD MOTOR CO";103005;2022;Q1
FANG;896740;"Diamondback Energy, Inc.";107002;2022;Q1
FARM;968243;"FARMER BROTHERS CO";102002;2022;Q3
FARO;740727;"FARO TECHNOLOGIES INC";101001;2022;Q1
FAST;339017;"FASTENAL CO";100005;2022;Q1
FATE;1872622;"FATE THERAPEUTICS INC";;2022;Q1
FBHS;378152;"Fortune Brands Home & Security";103004;2022;Q1
FBIO;3241649;"Fortress Biotech, Inc.";;2022;Q1
FBRX;809598;"Forte Biosciences, Inc.";106002;2022;Q1
FC;702498;"FRANKLIN COVEY CO";102006;2022;Q2
FCEL;197812;"FUELCELL ENERGY INC";105002;2022;Q2
FCFS;1067474;"FIRSTCASH, INC";103020;2022;Q1
FCN;1057788;"FTI CONSULTING, INC";108002;2022;Q1
FCPT;623532;"Four Corners Property Trust, Inc.";109001;2022;Q1
FCX;378154;"Freeport-McMoran Cp & Gld";110004;2022;Q1
FDC;520475;"FIRST DATA CORP";100002;2019;Q2
FDP;6767683;"Fresh Del Monte Produce Inc.";;2022;Q1
FDS;91248;"FACTSET RESEARCH SYSTEMS INC";104003;2022;Q2
FDX;259098;"FEDEX CORP";100010;2022;Q3
FEIM;118109;"FREQUENCY ELECTRONICS INC";101005;2022;Q4
FELE;124153;"FRANKLIN ELECTRIC CO INC";100001;2022;Q1
FET;124637;"FORUM ENERGY TECHNOLOGIES, INC.";107004;2022;Q1
FF;824527;"FutureFuel Corp.";110001;2022;Q1
FFIV;60283;"F5 NETWORKS INC";101003;2022;Q2
FGEN;781665;"FIBROGEN INC";106002;2022;Q1
FGP;825012;"FERRELLGAS PARTNERS L P";107001;2022;Q3
FHI;821505;"FEDERATED INVESTORS INC /PA/";104001;2022;Q1
FICO;446774;"Fair Isaac Corp";101003;2022;Q2
FIS;88558;"Fidelity National Information Services, Inc.";100002;2022;Q1
FISV;378146;"Fiserv Inc";100002;2022;Q1
FIT;642125;"FITBIT INC";101001;2020;Q3
FIVE;902627;"FIVE BELOW, INC";103002;2022;Q1
FIVN;901361;"Five9, Inc.";101003;2022;Q1
FIX;1014353;"COMFORT SYSTEMS USA INC";100003;2022;Q1
FIZZ;199147;"NATIONAL BEVERAGE CORP";102005;2022;Q4
FKWL;286530;"FRANKLIN WIRELESS CORP";101005;2022;Q3
FL;47224;"FOOT LOCKER, INC.";103004;2022;Q1
FLDM;1253027;"FLUIDIGM CORP";106001;2022;Q1
FLGT;1252817;"Fulgent Genetics, Inc.";106002;2022;Q1
FLIR;367930;"FLIR SYSTEMS INC";101001;2021;Q1
FLLC;667668;"Fellazo Corp";101003;2022;Q2
FLNC;1329471;"Fluence Energy, Inc.";107007;2022;Q2
FLO;531177;"FLOWERS FOODS INC";102002;2022;Q1
FLOW;918101;"SPX FLOW, Inc.";100003;2021;Q4
FLR;378148;"Fluor Corp.";100003;2022;Q1
FLS;378147;"Flowserve Corporation";100001;2022;Q1
FLT;740486;"FLEETCOR TECHNOLOGIES INC";100002;2022;Q1
FLWS;247341;"1 800 FLOWERS COM INC";103002;2022;Q3
FLXS;248318;"FLEXSTEEL INDUSTRIES INC";103004;2022;Q3
FLYW;1326823;"Flywire Corp";104003;2022;Q1
FMC;378149;"FMC Corporation";110001;2022;Q1
FMSA;645665;"FAIRMOUNT SANTROL HOLDINGS INC.";107004;2018;Q1
FN;6767421;Fabrinet;;2022;Q3
FND;693510;"Floor & Decor Holdings, Inc.";103002;2022;Q1
FNF;1249831;"Fidelity National Financial, Inc.";;2022;Q1
FNJN;679470;"FINJAN HOLDINGS, INC.";101003;2020;Q1
FNKO;694474;"Funko, Inc.";103015;2022;Q1
FNSR;198959;"FINISAR CORP";101005;2020;Q1
FOCS;6767419;"Focus Financial Partners Inc.";;2022;Q1
FOE;350054;"FERRO CORP";110001;2021;Q4
FOLD;143587;"AMICUS THERAPEUTICS INC";106002;2022;Q1
FONR;512339;"FONAR CORP";106004;2022;Q3
FOR;627775;"Forestar Group Inc.";109002;2022;Q2
FORD;257294;"FORWARD INDUSTRIES INC";103004;2022;Q2
FORM;931024;"FORMFACTOR INC";101004;2022;Q1
FORR;506742;"FORRESTER RESEARCH, INC.";100002;2022;Q1
FOSL;419656;"Fossil Group, Inc.";103004;2022;Q1
FOUR;1248148;"Shift4 Payments, Inc.";101003;2022;Q1
FOX;885908;"Fox Corp";103001;2022;Q3
FOXF;1057789;"FOX FACTORY HOLDING CORP";100003;2022;Q1
FOX_old;242;"21st Century Fox";103001;2019;Q2
FPH;882941;"Five Point Holdings, LLC";109002;2022;Q1
FPI;1249733;"Farmland Partners Inc.";109002;2022;Q1
FPRX;378616;"FIVE PRIME THERAPEUTICS INC";106002;2020;Q4
FR;949678;"FIRST INDUSTRIAL REALTY TRUST INC";109001;2022;Q1
FRANQ;202677;"Francesca's Holdings CORP";103002;2020;Q2
FRD;543788;"FRIEDMAN INDUSTRIES INC";110007;2021;Q4
FRED;51800;"FREDS INC";102001;2019;Q1
FREQ;1872881;"Frequency Therapeutics, Inc.";;2022;Q1
FRGI;625539;"Fiesta Restaurant Group, Inc.";103003;2022;Q1
FROG;1205634;"JFrog Ltd";101003;2022;Q1
FRPT;546551;"Freshpet, Inc.";102002;2022;Q1
FRSH;881925;"Papa Murphy's Holdings, Inc.";103003;2019;Q1
FRT;378144;"Federal Realty Investment Trust";109001;2022;Q1
FSCT;897042;"FORESCOUT TECHNOLOGIES, INC";101003;2020;Q2
FSII;1841923;"PARDES BIOSCIENCES, INC.";;2022;Q1
FSLR;260908;"FIRST SOLAR, INC.";101004;2022;Q1
FSLY;996256;"Fastly, Inc.";101003;2022;Q1
FSP;949683;"FRANKLIN STREET PROPERTIES CORP /MA/";;2022;Q1
FSR;3307749;"Fisker Inc./DE";;2022;Q1
FSS;968229;"FEDERAL SIGNAL CORP /DE/";100001;2022;Q1
FTDR;952705;"frontdoor, inc.";103020;2022;Q1
FTEK;144208;"FUEL TECH, INC.";100001;2022;Q1
FTI;637893;"TechnipFMC plc";107004;2022;Q1
FTK;1145423;"FLOTEK INDUSTRIES INC/CN/";110001;2022;Q1
FTLF;1340516;"FITLIFE BRANDS, INC.";;2022;Q1
FTNT;130256;"FORTINET INC";101003;2022;Q1
FTV;378151;"Fortive Corp";101001;2022;Q1
FUEL;63100;"Rocket Fuel Inc.";103011;2017;Q2
FUL;256748;"FULLER H B CO";110001;2022;Q1
FWRD;1801460;"FORWARD AIR CORP";;2022;Q1
G;446906;"Genpact LTD";100002;2022;Q1
GAIA;1291281;"GAIA, INC";103001;2022;Q1
GATX;1234771;"GATX CORP";100010;2022;Q1
GBT;687412;"Global Blood Therapeutics, Inc.";106002;2022;Q1
GBX;87143;"GREENBRIER COMPANIES INC";100010;2022;Q2
GCI;651516;"Gannett Co., Inc.";103026;2022;Q1
GCO;51883;"GENESCO INC";103002;2022;Q1
GD;234391;"GENERAL DYNAMICS CORP";100008;2022;Q1
GDDY;647209;"GoDaddy Inc.";101002;2022;Q1
GDEN;6767711;"Golden Entertainment, Inc.";;2022;Q1
GDOT;786096;"GREEN DOT CORP";104007;2022;Q1
GDRX;1243191;"GoodRx Holdings, Inc.";106001;2022;Q1
GE;244314;"GENERAL ELECTRIC CO";100001;2022;Q1
GEF;998535;"GREIF, INC";100001;2022;Q2
GEL;767446;"GENESIS ENERGY LP";107003;2022;Q1
GEN;427444;"Gen Digital Inc.";101003;2021;Q4
GEO;365061;"GEO GROUP INC";109001;2022;Q1
GEOS;357500;"GEOSPACE TECHNOLOGIES CORP";107004;2022;Q2
GERN;793173;"GERON CORP";106002;2022;Q1
GES;181484;"GUESS INC";103002;2022;Q1
GEVO;1059126;"Gevo, Inc.";110001;2022;Q1
GFF;358146;"GRIFFON CORP";110005;2022;Q2
GGG;103052;"GRACO INC";100001;2022;Q1
GGP;442374;"General Growth Properties, Inc";109001;2021;Q2
GH;882847;"Guardant Health, Inc.";106001;2022;Q1
GHC;716648;"Graham Holdings Co";102006;2022;Q1
GHDX;776327;"GENOMIC HEALTH INC";106001;2019;Q3
GIDYL;146177;"GI DYNAMICS, INC.";;2021;Q1
GIII;183672;"G III APPAREL GROUP LTD /DE/";103004;2022;Q1
GILD;239284;"GILEAD SCIENCES INC";106002;2022;Q1
GIMO;252563;"Gigamon Inc.";101005;2017;Q3
GIS;78526;"GENERAL MILLS INC";102002;2022;Q3
GKOS;6767497;"Glaukos Corporation";;2022;Q1
GLBL_delis;704271;"TERRAFORM GLOBAL, INC.";105002;2017;Q3
GLP;861498;"GLOBAL PARTNERS LP";107003;2022;Q1
GLPI;447206;"Gaming & Leisure Properties Inc";109001;2022;Q1
GLUU;85988;"GLU MOBILE INC";101003;2020;Q4
GLW;261761;"CORNING INC /NY";101001;2022;Q1
GLYC;790345;"GLYCOMIMETICS INC";106002;2022;Q1
GM;125620;"General Motors Co";103005;2022;Q1
GMAN;198131;"Gordmans Stores, Inc.";;2017;Q3
GME;44534;"GameStop Corp.";103002;2022;Q1
GMED;617302;"GLOBUS MEDICAL INC";106004;2022;Q1
GMHI;2016708;"Luminar Technologies, Inc./DE";;2022;Q1
GMRE;998353;"Global Medical REIT Inc.";;2022;Q1
GMS;6767481;"GMS Inc.";;2022;Q4
GNL;949685;"Global Net Lease, Inc.";;2022;Q1
GNRC;1048511;"GENERAC HOLDINGS INC.";100003;2022;Q1
GNTX;327200;"GENTEX CORP";103005;2022;Q1
GO;998534;"Grocery Outlet Holding Corp.";102001;2022;Q1
GOCO;1340517;"GoHealth, Inc.";106011;2022;Q1
GOEV;1104613;"Canoo Inc.";103005;2022;Q1
GOGO;6767581;"Gogo Inc.";;2022;Q1
GOLF;370220;"Acushnet Holdings Corp.";103015;2022;Q1
GOOD;106972;"GLADSTONE COMMERCIAL CORP";109001;2022;Q1
GOOG;18;"Alphabet (Google)";101002;2022;Q1
GPC;115285;"GENUINE PARTS CO";103002;2022;Q1
GPI;6767431;"Group 1 Automotive, Inc.";;2022;Q1
GPK;6480946;"Graphic Packaging Holding Company";;2022;Q1
GPN;182201;"GLOBAL PAYMENTS INC";100002;2022;Q1
GPOR;785453;"GULFPORT ENERGY CORP";107002;2022;Q1
GPRE;627777;"Green Plains Inc.";110001;2022;Q1
GPRO;114240;"GoPro, Inc.";101001;2022;Q1
GPS;250974;"GAP INC";103002;2022;Q1
GPT;630304;"Gramercy Property Trust";109001;2018;Q2
GRA;127797;"W R GRACE & CO";110001;2021;Q2
GRBK;6767567;"Green Brick Partners, Inc.";;2022;Q1
GRC;122864;"GORMAN RUPP CO";100001;2022;Q1
GRMM;647541;"Grom Social Enterprises, Inc.";103020;2022;Q1
GRMN;388839;"GARMIN LTD";101001;2022;Q1
GRPH;1253293;"Graphite Bio, Inc.";106002;2022;Q1
GRPN;639037;"Groupon, Inc.";101002;2022;Q1
GRUB;433759;"GrubHub Inc.";101002;2021;Q1
GRWG;1039023;"GrowGeneration Corp.";103013;2022;Q1
GSAT;1242004;"Globalstar, Inc.";;2022;Q1
GSHD;986860;"Goosehead Insurance, Inc.";104005;2022;Q1
GSIT;48159;"GSI TECHNOLOGY INC";101004;2021;Q4
GT;378156;"Goodyear Tire & Rubber";103005;2022;Q1
GTBIF;2265761;"Green Thumb Industries Inc.";;2022;Q1
GTES;6481037;"Gates Industrial Corporation plc";;2022;Q1
GTHX;820499;"G1 Therapeutics, Inc.";106002;2022;Q1
GTLS;6480985;"Chart Industries, Inc.";;2022;Q1
GTN;641163;"GRAY TELEVISION INC";103001;2022;Q1
GTT;100512;"GTT Communications, Inc.";108001;2020;Q1
GTY;949684;"GETTY REALTY CORP /MD/";;2022;Q1
GUID;132676;"Guidance Software, Inc.";101003;2017;Q2
GVA;6767593;"Granite Construction Incorporated";;2020;Q3
GWPH;953793;"GW PHARMACEUTICALS PLC";106005;2021;Q1
GWR;447280;"Genesee & Wyoming Inc";100010;2019;Q3
GWRE;37120;"Guidewire Software, Inc.";101003;2022;Q3
GWRS;761716;"Global Water Resources, Inc.";105001;2022;Q1
GWW;504823;"GRAINGER W W INC";100005;2022;Q1
GXO;1307827;"GXO Logistics, Inc.";100010;2022;Q1
GXP;447283;"Great Plains Energy Inc";105001;2018;Q1
H;133448;"Hyatt Hotels Corp";103015;2022;Q1
HABT;639722;"Habit Restaurants, Inc.";103003;2019;Q4
HAE;1057790;"HAEMONETICS CORP";106004;2021;Q4
HAIN;1234772;"HAIN CELESTIAL GROUP INC";102002;2022;Q3
HAL;378158;"Halliburton Co.";107004;2022;Q1
HALO;365463;"HALOZYME THERAPEUTICS INC";106002;2022;Q1
HARP;1333937;"Harpoon Therapeutics, Inc.";106002;2022;Q1
HAS;249756;"HASBRO INC";103015;2022;Q1
HASI;6767479;"Hannon Armstrong Sustainable Infrastructure Capital, Inc.";;2022;Q1
HAYN;358061;"HAYNES INTERNATIONAL INC";100001;2022;Q2
HBI;331419;"Hanesbrands Inc.";103004;2022;Q1
HCA;378161;"HCA Holdings";106011;2022;Q1
HCC;1253797;"WARRIOR MET COAL, INC.";110004;2022;Q1
HCCI;861202;"Heritage-Crystal Clean, Inc.";100001;2022;Q1
HCOM;692076;"Hawaiian Telcom Holdco, Inc.";108001;2018;Q1
HCSG;923327;"HEALTHCARE SERVICES GROUP INC";100002;2022;Q1
HD;261673;"HOME DEPOT INC";103002;2022;Q1
HDP;670518;"Hortonworks, Inc.";101003;2018;Q3
HDS;218138;"HD Supply Holdings, Inc.";100005;2020;Q3
HDSN;346795;"HUDSON TECHNOLOGIES INC /NY";100001;2022;Q1
HEAR;817639;"Turtle Beach Corp";101005;2022;Q1
HEI;250786;"HEICO CORP";100008;2022;Q2
HELE;91621;"HELEN OF TROY LTD";102002;2021;Q4
HEP;967503;"HOLLY ENERGY PARTNERS LP";107003;2022;Q1
HES;378163;"Hess Corporation";107002;2022;Q1
HFC;684316;"HollyFrontier Corp";107001;2021;Q4
HGEN;263238;"KALOBIOS PHARMACEUTICALS INC";106002;2022;Q1
HGV;6480998;"Hilton Grand Vacations Inc.";;2020;Q2
HI;361523;"Hillenbrand, Inc.";100001;2022;Q2
HIBB;515787;"HIBBETT SPORTS INC";103002;2022;Q1
HII;903401;"HUNTINGTON INGALLS INDUSTRIES, INC.";100008;2022;Q1
HIL;420734;"Hill International, Inc.";100002;2022;Q1
HIMS;1297254;"Hims & Hers Health, Inc.";106005;2022;Q1
HIW;949691;"HIGHWOODS PROPERTIES, INC.";109002;2022;Q1
HL;896570;"HECLA MINING CO/DE/";110004;2022;Q1
HLF;335043;"HERBALIFE LTD.";102002;2022;Q1
HLI;65213;"HOULIHAN LOKEY, INC.";104003;2021;Q4
HLIO;126033;"HELIOS TECHNOLOGIES, INC.";100001;2022;Q1
HLIT;6767601;"Harmonic Inc.";;2022;Q1
HLNE;6481050;"Hamilton Lane Incorporated";;2021;Q4
HLT;740329;"Hilton Worldwide Holdings Inc.";103015;2022;Q1
HLX;6767771;"Helix Energy Solutions Group, Inc.";;2022;Q1
HMHC;651625;"Houghton Mifflin Harcourt Co";102006;2021;Q4
HMNY;698616;"Helios & Matheson Analytics Inc.";101003;2018;Q3
HMTV;652016;"HEMISPHERE MEDIA GROUP, INC.";108001;2022;Q1
HNGR;626019;"HANGER, INC.";106004;2022;Q1
HNNA;366890;"HENNESSY ADVISORS INC";104001;2022;Q2
HNRG;684673;"HALLADOR ENERGY CO";110006;2022;Q1
HOFT;985052;"HOOKER FURNITURE CORP";103004;2022;Q1
HOG;378159;Harley-Davidson;103005;2022;Q1
HOLX;362221;"HOLOGIC INC";106003;2022;Q2
HOME;233408;"At Home Group Inc.";103002;2021;Q1
HON;105257;"HONEYWELL INTERNATIONAL INC";100001;2022;Q1
HOOD;1249895;"Robinhood Markets, Inc.";104003;2022;Q1
HOOK;1873290;"HOOKIPA Pharma Inc.";;2022;Q1
HOUS;447285;"Anywhere Real Estate Inc.";109002;2022;Q1
HP;360878;"Helmerich & Payne, Inc.";107006;2022;Q2
HPE;47023;"Hewlett Packard Enterprise Co";101005;2022;Q2
HPJ;163221;"Highpower International, Inc.";101001;2019;Q2
HPQ;184360;"HP INC";101001;2022;Q2
HQY;52958;"HEALTHEQUITY INC";101003;2022;Q1
HR;949686;"HEALTHCARE REALTY TRUST INC";;2022;Q1
HRC;357864;"Hill-Rom Holdings, Inc.";106003;2021;Q4
HRI;535488;"HERC HOLDINGS INC";100007;2022;Q1
HRL;375369;"HORMEL FOODS CORP /DE/";102002;2022;Q2
HROW;1154965;"HARROW HEALTH, INC.";106002;2022;Q1
HRT;1340571;"HireRight Holdings Corp";108003;2022;Q1
HSIC;378104;"Henry Schein";106014;2022;Q1
HSII;727845;"HEIDRICK & STRUGGLES INTERNATIONAL INC";100011;2022;Q1
HSKA;1253403;"HESKA CORP";106001;2022;Q1
HST;346970;"HOST HOTELS & RESORTS, INC.";109001;2022;Q1
HSTM;497494;"Healthstream Inc";101003;2022;Q1
HSY;248677;"HERSHEY CO";102002;2022;Q1
HT;949690;"HERSHA HOSPITALITY TRUST";109001;2022;Q1
HTA;949687;"HEALTHCARE TRUST OF AMERICA, INC.";;2022;Q1
HTCR;1342107;"HeartCore Enterprises, Inc.";;2022;Q1
HTGM;702606;"HTG MOLECULAR DIAGNOSTICS, INC";106001;2022;Q1
HTLD;1077530;"HEARTLAND EXPRESS INC";100010;2022;Q1
HUBB;628038;"HUBBELL INC";100001;2022;Q1
HUBG;6767473;"Hub Group, Inc.";;2022;Q1
HUBS;504719;"HUBSPOT INC";101003;2022;Q1
HUN;447408;"Huntsman Corp";110001;2022;Q1
HURC;188434;"HURCO COMPANIES INC";101001;2022;Q2
HURN;166848;"Huron Consulting Group Inc.";100002;2022;Q1
HWM;195506;"Howmet Aerospace Inc.";100001;2022;Q1
HXL;103406;"HEXCEL CORP /DE/";100008;2022;Q1
HYLN;998432;"Hyliion Holdings Corp.";100012;2022;Q1
HYZN;3240771;"Hyzon Motors Inc.";;2022;Q1
HZNP;6475595;"Horizon Therapeutics Public Limited Company";;2022;Q1
HZO;993630;"MARINEMAX INC";103015;2022;Q2
IAA;968230;"IAA, Inc.";103005;2022;Q1
IAC;647051;"IAC HOLDINGS, INC.";101002;2022;Q1
IART;447419;"Integra Lifesciences Holdings Corp";106004;2022;Q1
IAS;1333933;"INTEGRAL AD SCIENCE HOLDING CORP.";101003;2022;Q1
IBM;69543;"INTERNATIONAL BUSINESS MACHINES CORP";101003;2022;Q1
IBP;6767415;"Installed Building Products, Inc.";;2022;Q1
IBRX;786262;"ImmunityBio, Inc.";106002;2022;Q1
ICE;378167;"Intercontinental Exchange";104003;2022;Q1
ICFI;6767517;"ICF International, Inc.";;2022;Q1
ICHR;926863;"ICHOR HOLDINGS, LTD.";100001;2022;Q1
ICPT;72077;"INTERCEPT PHARMACEUTICALS INC";106002;2022;Q1
ICUI;550676;"ICU MEDICAL INC/DE";106003;2022;Q1
IDA;627772;"IDACORP INC";105001;2022;Q1
IDCC;549215;"InterDigital, Inc.";108001;2022;Q1
IDDR;664227;"IDdriven, Inc.";;2017;Q3
IDSY;250487;"ID SYSTEMS INC";101005;2019;Q2
IDXG;1253245;"INTERPACE BIOSCIENCES, INC.";106002;2022;Q1
IDXX;447447;"Idexx Laboratories Inc";106001;2022;Q1
IDYA;1253393;"IDEAYA Biosciences, Inc.";106002;2022;Q1
IEHC;248180;"IEH CORPORATION";101001;2019;Q4
IEP;980333;"ICAHN ENTERPRISES L.P.";104001;2022;Q1
IEX;824090;"IDEX CORP /DE/";100001;2022;Q1
IFF;378169;"Intl Flavors & Fragrances";110001;2022;Q1
IHRT;653413;"iHeartMedia, Inc.";103001;2022;Q1
IHT;244789;"INNSUITES HOSPITALITY TRUST";109001;2022;Q1
IIIN;1338982;"INSTEEL INDUSTRIES INC";100001;2022;Q2
IIN;519102;"INTRICON CORP";101001;2022;Q1
IIPR;949475;"INNOVATIVE INDUSTRIAL PROPERTIES INC";109001;2022;Q1
IIVI;1234773;"II-VI INC";100003;2022;Q3
IKNX;1397707;"TERAWULF INC.";;2022;Q1
ILMN;86933;"ILLUMINA INC";106003;2022;Q1
IMAX;6767739;"IMAX Corporation";;2022;Q1
IMDZ;809437;"IMMUNE DESIGN CORP.";106002;2018;Q4
IMGN;82671;"IMMUNOGEN INC";106002;2022;Q1
IMGO;1253390;"Imago BioSciences, Inc.";106002;2022;Q1
IMKTA;6326939;"INGLES MARKETS INC";;2022;Q2
IMO;702831;"IMPERIAL OIL LTD";107005;2022;Q1
IMPV;131347;"IMPERVA INC";101003;2018;Q3
IMRA;1840504;"IMARA Inc.";;2022;Q1
INCY;671924;"INCYTE CORP";106002;2022;Q1
INFI;819348;"INFINITY PHARMACEUTICALS, INC.";106002;2022;Q1
INFN;346530;"INFINERA CORP";101005;2022;Q1
INFO;330628;"IHS Markit Ltd.";100002;2021;Q4
INFOR;64267;"Infor, Inc.";;2020;Q3
INFU;371010;"InfuSystem Holdings, Inc";106003;2022;Q1
INGR;610276;"Ingredion Inc";102002;2022;Q1
INMB;1295082;"Inmune Bio, Inc.";106002;2022;Q1
INOD;1077528;"INNODATA INC";101003;2022;Q1
INOV;497806;"Inovalon Holdings, Inc.";101003;2021;Q3
INSM;6767451;"Insmed Incorporated";;2022;Q1
INSP;6480940;"Inspire Medical Systems, Inc.";;2022;Q1
INSW;1023512;"International Seaways, Inc.";100010;2022;Q1
INT;344219;"WORLD FUEL SERVICES CORP";107001;2022;Q1
INTC;85652;"INTEL CORP";101004;2022;Q1
INTT;645323;"INTEST CORP";101004;2022;Q1
INTU;183557;"INTUIT INC";101003;2022;Q3
INVA;942592;"Innoviva, Inc.";106002;2022;Q1
INVH;949710;"Invitation Homes Inc.";109002;2022;Q1
IO;905324;"ION GEOPHYSICAL CORP";107004;2021;Q3
IOBT;1397116;"IO Biotech, Inc.";;2022;Q1
IONQ;3239342;"IonQ, Inc.";;2022;Q1
IONS;855206;"IONIS PHARMACEUTICALS INC";106002;2022;Q1
IOSP;6767469;"Innospec Inc.";;2022;Q1
IOTS;884299;"ADESTO TECHNOLOGIES Corp";101004;2020;Q1
IOVA;6767615;"Iovance Biotherapeutics, Inc.";;2022;Q1
IP;261549;"INTERNATIONAL PAPER CO /NEW/";103018;2022;Q1
IPAR;853111;"INTER PARFUMS INC";102002;2022;Q1
IPAS;998421;"IPASS INC";;2018;Q3
IPDN;655301;"Professional Diversity Network, Inc.";101002;2022;Q1
IPG;378168;"Interpublic Group";103011;2022;Q1
IPGP;570971;"IPG PHOTONICS CORP";101004;2022;Q1
IPHI;923419;"INPHI Corp";101004;2020;Q4
IPI;260195;"Intrepid Potash, Inc.";110003;2022;Q1
IPXL;625184;"IMPAX LABORATORIES INC";106005;2018;Q1
IQV;744724;"IQVIA HOLDINGS INC.";106001;2022;Q1
IRBT;675457;"IROBOT CORP";101001;2022;Q1
IRDM;1011100;"Iridium Communications Inc.";101005;2022;Q1
IRIX;1241345;"IRIDEX CORP";106004;2022;Q1
IRM;378171;"Iron Mountain Incorporated";100002;2022;Q1
IRT;6481064;"Independence Realty Trust, Inc.";;2022;Q1
IRTC;6481024;"iRhythm Technologies, Inc.";;2022;Q1
IRWD;6767579;"Ironwood Pharmaceuticals, Inc.";;2022;Q1
ISDR;997171;"ISSUER DIRECT CORP";101003;2022;Q1
ISEE;131911;"IVERIC bio, Inc.";106002;2022;Q1
ISO;1253260;"IsoPlexis Corp";106002;2022;Q1
ISRG;103498;"INTUITIVE SURGICAL INC";106004;2022;Q1
ISSC;153113;"INNOVATIVE SOLUTIONS & SUPPORT INC";100008;2022;Q2
ISSM;1342106;"Arena Group Holdings, Inc.";;2022;Q1
IT;447532;"Gartner Inc";101003;2022;Q1
ITCI;825240;"Intra-Cellular Therapies, Inc.";106002;2022;Q1
ITG;142922;"INVESTMENT TECHNOLOGY GROUP, INC.";104003;2018;Q4
ITGR;101027;"Integer Holdings Corp";106004;2022;Q1
ITI;59550;"ITERIS, INC.";101005;2021;Q4
ITOS;1338980;"iTeos Therapeutics, Inc.";106002;2022;Q1
ITRI;693852;"ITRON INC /WA/";101001;2022;Q1
ITT;1056223;"ITT Inc.";100003;2022;Q1
ITW;378165;"Illinois Tool Works";100001;2022;Q1
IVAC;639373;"INTEVAC INC";101001;2022;Q1
IVDN;258246;"INNOVATIVE DESIGNS INC";103002;2022;Q2
IVR;949696;"Invesco Mortgage Capital Inc.";;2022;Q1
IVTY;103578;"Invuity, Inc.";106003;2018;Q2
IVVD;1841507;"Invivyd, Inc.";;2022;Q1
IVZ;378170;"Invesco Ltd.";104001;2022;Q1
J;378172;"Jacobs Engineering Group";100003;2022;Q2
JACK;682281;"JACK IN THE BOX INC /NEW/";103003;2022;Q2
JAGX;1076278;"Jaguar Health, Inc.";106005;2022;Q1
JAKK;908372;"JAKKS PACIFIC INC";103015;2022;Q1
JAMF;1794064;"Jamf Holding Corp.";;2022;Q1
JAN;165913;"JanOne Inc.";103002;2022;Q1
JAZZ;364811;"Jazz Pharmaceuticals plc";106002;2022;Q1
JBGS;949711;"JBG SMITH Properties";109001;2022;Q1
JBHT;378173;"J. B. Hunt Transport Services";100010;2022;Q1
JBL;79450;"JABIL CIRCUIT INC";101001;2022;Q2
JBLU;720902;"JETBLUE AIRWAYS CORP";100006;2022;Q1
JBSS;6767671;"John B. Sanfilippo & Son, Inc.";;2022;Q3
